S;CN_Price;Imp_Price
112.200000;0.056420;0.064533
112.500000;0.052403;0.060497
112.800000;0.048653;0.056462
113.100000;0.045154;0.052426
113.400000;0.041890;0.048391
113.700000;0.038847;0.044355
114.000000;0.036011;0.041370
114.300000;0.033369;0.038812
114.600000;0.030910;0.036255
114.900000;0.028620;0.033697
115.200000;0.026491;0.031139
115.500000;0.024510;0.028581
115.800000;0.022670;0.026109
116.100000;0.020960;0.024528
116.400000;0.019371;0.022946
116.700000;0.017897;0.021365
117.000000;0.016529;0.019784
117.300000;0.015260;0.018203
117.600000;0.014083;0.016621
117.900000;0.012993;0.015259
118.200000;0.011982;0.014305
118.500000;0.011047;0.013351
118.800000;0.010181;0.012398
119.100000;0.009379;0.011444
119.400000;0.008638;0.010491
119.700000;0.007952;0.009537
120.000000;0.007319;0.008776
120.300000;0.006734;0.008215
120.600000;0.006193;0.007654
120.900000;0.005694;0.007093
121.200000;0.005233;0.006532
121.500000;0.004808;0.005970
121.800000;0.004417;0.005409
122.100000;0.004055;0.004971
122.400000;0.003723;0.004649
122.700000;0.003416;0.004327
123.000000;0.003134;0.004005
123.300000;0.002874;0.003682
123.600000;0.002634;0.003360
123.900000;0.002414;0.003038
124.200000;0.002212;0.002775
124.500000;0.002026;0.002594
124.800000;0.001855;0.002414
125.100000;0.001698;0.002233
125.400000;0.001554;0.002053
125.700000;0.001422;0.001872
126.000000;0.001300;0.001691
126.300000;0.001189;0.001527
126.600000;0.001087;0.001428
126.900000;0.000993;0.001329
127.200000;0.000907;0.001230
127.500000;0.000828;0.001132
127.800000;0.000756;0.001033
128.100000;0.000690;0.000934
128.400000;0.000630;0.000835
128.700000;0.000574;0.000775
129.000000;0.000524;0.000723
129.300000;0.000478;0.000670
129.600000;0.000435;0.000617
129.900000;0.000397;0.000564
130.200000;0.000361;0.000511
130.500000;0.000329;0.000459
130.800000;0.000300;0.000415
131.100000;0.000273;0.000388
131.400000;0.000248;0.000360
131.700000;0.000226;0.000333
132.000000;0.000205;0.000305
132.300000;0.000187;0.000277
132.600000;0.000170;0.000250
132.900000;0.000154;0.000222
133.200000;0.000140;0.000205
133.500000;0.000127;0.000191
133.800000;0.000116;0.000177
134.100000;0.000105;0.000163
134.400000;0.000095;0.000149
134.700000;0.000087;0.000135
135.000000;0.000079;0.000121
135.300000;0.000071;0.000107
135.600000;0.000065;0.000100
135.900000;0.000059;0.000093
136.200000;0.000053;0.000086
136.500000;0.000048;0.000079
136.800000;0.000044;0.000072
137.100000;0.000040;0.000065
137.400000;0.000036;0.000058
137.700000;0.000032;0.000052
138.000000;0.000029;0.000048
138.300000;0.000027;0.000045
138.600000;0.000024;0.000041
138.900000;0.000022;0.000038
139.200000;0.000020;0.000035
139.500000;0.000018;0.000031
139.800000;0.000016;0.000028
140.100000;0.000015;0.000025
140.400000;0.000013;0.000023
140.700000;0.000012;0.000021
141.000000;0.000011;0.000020
141.300000;0.000010;0.000018
141.600000;0.000009;0.000016
141.900000;0.000008;0.000015
142.200000;0.000007;0.000013
142.500000;0.000006;0.000012
142.800000;0.000006;0.000011
143.100000;0.000005;0.000010
143.400000;0.000005;0.000009
143.700000;0.000004;0.000009
144.000000;0.000004;0.000008
144.300000;0.000003;0.000007
144.600000;0.000003;0.000006
144.900000;0.000003;0.000005
145.200000;0.000003;0.000005
145.500000;0.000002;0.000005
145.800000;0.000002;0.000004
146.100000;0.000002;0.000004
146.400000;0.000002;0.000004
146.700000;0.000001;0.000003
147.000000;0.000001;0.000003
147.300000;0.000001;0.000003
147.600000;0.000001;0.000002
147.900000;0.000001;0.000002
148.200000;0.000001;0.000002
148.500000;0.000001;0.000002
148.800000;0.000001;0.000002
149.100000;0.000001;0.000002
149.400000;0.000001;0.000001
149.700000;0.000001;0.000001
150.000000;0.000000;0.000001
150.300000;0.000000;0.000001
150.600000;0.000000;0.000001
150.900000;0.000000;0.000001
151.200000;0.000000;0.000001
151.500000;0.000000;0.000001
151.800000;0.000000;0.000001
152.100000;0.000000;0.000001
152.400000;0.000000;0.000001
152.700000;0.000000;0.000000
153.000000;0.000000;0.000000
153.300000;0.000000;0.000000
153.600000;0.000000;0.000000
153.900000;0.000000;0.000000
154.200000;0.000000;0.000000
154.500000;0.000000;0.000000
154.800000;0.000000;0.000000
155.100000;0.000000;0.000000
155.400000;0.000000;0.000000
155.700000;0.000000;0.000000
156.000000;0.000000;0.000000
156.300000;0.000000;0.000000
156.600000;0.000000;0.000000
156.900000;0.000000;0.000000
157.200000;0.000000;0.000000
157.500000;0.000000;0.000000
157.800000;0.000000;0.000000
158.100000;0.000000;0.000000
158.400000;0.000000;0.000000
158.700000;0.000000;0.000000
159.000000;0.000000;0.000000
159.300000;0.000000;0.000000
159.600000;0.000000;0.000000
159.900000;0.000000;0.000000
160.200000;0.000000;0.000000
160.500000;0.000000;0.000000
160.800000;0.000000;0.000000
161.100000;0.000000;0.000000
161.400000;0.000000;0.000000
161.700000;0.000000;0.000000
162.000000;0.000000;0.000000
162.300000;0.000000;0.000000
162.600000;0.000000;0.000000
162.900000;0.000000;0.000000
163.200000;0.000000;0.000000
163.500000;0.000000;0.000000
163.800000;0.000000;0.000000
164.100000;0.000000;0.000000
164.400000;0.000000;0.000000
164.700000;0.000000;0.000000
165.000000;0.000000;0.000000
165.300000;0.000000;0.000000
165.600000;0.000000;0.000000
165.900000;0.000000;0.000000
166.200000;0.000000;0.000000
166.500000;0.000000;0.000000
166.800000;0.000000;0.000000
167.100000;0.000000;0.000000
167.400000;0.000000;0.000000
167.700000;0.000000;0.000000
168.000000;0.000000;0.000000
168.300000;0.000000;0.000000
168.600000;0.000000;0.000000
168.900000;0.000000;0.000000
169.200000;0.000000;0.000000
169.500000;0.000000;0.000000
169.800000;0.000000;0.000000
170.100000;0.000000;0.000000
170.400000;0.000000;0.000000
170.700000;0.000000;0.000000
171.000000;0.000000;0.000000
171.300000;0.000000;0.000000
171.600000;0.000000;0.000000
171.900000;0.000000;0.000000
172.200000;0.000000;0.000000
172.500000;0.000000;0.000000
172.800000;0.000000;0.000000
173.100000;0.000000;0.000000
173.400000;0.000000;0.000000
173.700000;0.000000;0.000000
174.000000;0.000000;0.000000
174.300000;0.000000;0.000000
174.600000;0.000000;0.000000
174.900000;0.000000;0.000000
175.200000;0.000000;0.000000
175.500000;0.000000;0.000000
175.800000;0.000000;0.000000
176.100000;0.000000;0.000000
176.400000;0.000000;0.000000
176.700000;0.000000;0.000000
177.000000;0.000000;0.000000
177.300000;0.000000;0.000000
177.600000;0.000000;0.000000
177.900000;0.000000;0.000000
178.200000;0.000000;0.000000
178.500000;0.000000;0.000000
178.800000;0.000000;0.000000
179.100000;0.000000;0.000000
179.400000;0.000000;0.000000
179.700000;0.000000;0.000000
180.000000;0.000000;0.000000
180.300000;0.000000;0.000000
180.600000;0.000000;0.000000
180.900000;0.000000;0.000000
181.200000;0.000000;0.000000
181.500000;0.000000;0.000000
181.800000;0.000000;0.000000
182.100000;0.000000;0.000000
182.400000;0.000000;0.000000
182.700000;0.000000;0.000000
183.000000;0.000000;0.000000
183.300000;0.000000;0.000000
183.600000;0.000000;0.000000
183.900000;0.000000;0.000000
184.200000;0.000000;0.000000
184.500000;0.000000;0.000000
184.800000;0.000000;0.000000
185.100000;0.000000;0.000000
185.400000;0.000000;0.000000
185.700000;0.000000;0.000000
186.000000;0.000000;0.000000
186.300000;0.000000;0.000000
186.600000;0.000000;0.000000
186.900000;0.000000;0.000000
187.200000;0.000000;0.000000
187.500000;0.000000;0.000000
187.800000;0.000000;0.000000
188.100000;0.000000;0.000000
188.400000;0.000000;0.000000
188.700000;0.000000;0.000000
189.000000;0.000000;0.000000
189.300000;0.000000;0.000000
189.600000;0.000000;0.000000
189.900000;0.000000;0.000000
190.200000;0.000000;0.000000
190.500000;0.000000;0.000000
190.800000;0.000000;0.000000
191.100000;0.000000;0.000000
191.400000;0.000000;0.000000
191.700000;0.000000;0.000000
192.000000;0.000000;0.000000
192.300000;0.000000;0.000000
192.600000;0.000000;0.000000
192.900000;0.000000;0.000000
193.200000;0.000000;0.000000
193.500000;0.000000;0.000000
193.800000;0.000000;0.000000
194.100000;0.000000;0.000000
194.400000;0.000000;0.000000
194.700000;0.000000;0.000000
195.000000;0.000000;0.000000
195.300000;0.000000;0.000000
195.600000;0.000000;0.000000
195.900000;0.000000;0.000000
196.200000;0.000000;0.000000
196.500000;0.000000;0.000000
196.800000;0.000000;0.000000
197.100000;0.000000;0.000000
197.400000;0.000000;0.000000
197.700000;0.000000;0.000000
198.000000;0.000000;0.000000
198.300000;0.000000;0.000000
198.600000;0.000000;0.000000
198.900000;0.000000;0.000000
199.200000;0.000000;0.000000
199.500000;0.000000;0.000000
199.800000;0.000000;0.000000
200.100000;0.000000;0.000000
200.400000;0.000000;0.000000
200.700000;0.000000;0.000000
201.000000;0.000000;0.000000
201.300000;0.000000;0.000000
201.600000;0.000000;0.000000
201.900000;0.000000;0.000000
202.200000;0.000000;0.000000
202.500000;0.000000;0.000000
202.800000;0.000000;0.000000
203.100000;0.000000;0.000000
203.400000;0.000000;0.000000
203.700000;0.000000;0.000000
204.000000;0.000000;0.000000
204.300000;0.000000;0.000000
204.600000;0.000000;0.000000
204.900000;0.000000;0.000000
205.200000;0.000000;0.000000
205.500000;0.000000;0.000000
205.800000;0.000000;0.000000
206.100000;0.000000;0.000000
206.400000;0.000000;0.000000
206.700000;0.000000;0.000000
207.000000;0.000000;0.000000
207.300000;0.000000;0.000000
207.600000;0.000000;0.000000
207.900000;0.000000;0.000000
208.200000;0.000000;0.000000
208.500000;0.000000;0.000000
208.800000;0.000000;0.000000
209.100000;0.000000;0.000000
209.400000;0.000000;0.000000
209.700000;0.000000;0.000000
210.000000;0.000000;0.000000
210.300000;0.000000;0.000000
210.600000;0.000000;0.000000
210.900000;0.000000;0.000000
211.200000;0.000000;0.000000
211.500000;0.000000;0.000000
211.800000;0.000000;0.000000
212.100000;0.000000;0.000000
212.400000;0.000000;0.000000
212.700000;0.000000;0.000000
213.000000;0.000000;0.000000
213.300000;0.000000;0.000000
213.600000;0.000000;0.000000
213.900000;0.000000;0.000000
214.200000;0.000000;0.000000
214.500000;0.000000;0.000000
214.800000;0.000000;0.000000
215.100000;0.000000;0.000000
215.400000;0.000000;0.000000
215.700000;0.000000;0.000000
216.000000;0.000000;0.000000
216.300000;0.000000;0.000000
216.600000;0.000000;0.000000
216.900000;0.000000;0.000000
217.200000;0.000000;0.000000
217.500000;0.000000;0.000000
217.800000;0.000000;0.000000
218.100000;0.000000;0.000000
218.400000;0.000000;0.000000
218.700000;0.000000;0.000000
219.000000;0.000000;0.000000
219.300000;0.000000;0.000000
219.600000;0.000000;0.000000
219.900000;0.000000;0.000000
220.200000;0.000000;0.000000
220.500000;0.000000;0.000000
220.800000;0.000000;0.000000
221.100000;0.000000;0.000000
221.400000;0.000000;0.000000
221.700000;0.000000;0.000000
222.000000;0.000000;0.000000
222.300000;0.000000;0.000000
222.600000;0.000000;0.000000
222.900000;0.000000;0.000000
223.200000;0.000000;0.000000
223.500000;0.000000;0.000000
223.800000;0.000000;0.000000
224.100000;0.000000;0.000000
224.400000;0.000000;0.000000
224.700000;0.000000;0.000000
225.000000;0.000000;0.000000
225.300000;0.000000;0.000000
225.600000;0.000000;0.000000
225.900000;0.000000;0.000000
226.200000;0.000000;0.000000
226.500000;0.000000;0.000000
226.800000;0.000000;0.000000
227.100000;0.000000;0.000000
227.400000;0.000000;0.000000
227.700000;0.000000;0.000000
228.000000;0.000000;0.000000
228.300000;0.000000;0.000000
228.600000;0.000000;0.000000
228.900000;0.000000;0.000000
229.200000;0.000000;0.000000
229.500000;0.000000;0.000000
229.800000;0.000000;0.000000
230.100000;0.000000;0.000000
230.400000;0.000000;0.000000
230.700000;0.000000;0.000000
231.000000;0.000000;0.000000
231.300000;0.000000;0.000000
231.600000;0.000000;0.000000
231.900000;0.000000;0.000000
232.200000;0.000000;0.000000
232.500000;0.000000;0.000000
232.800000;0.000000;0.000000
233.100000;0.000000;0.000000
233.400000;0.000000;0.000000
233.700000;0.000000;0.000000
234.000000;0.000000;0.000000
234.300000;0.000000;0.000000
234.600000;0.000000;0.000000
234.900000;0.000000;0.000000
235.200000;0.000000;0.000000
235.500000;0.000000;0.000000
235.800000;0.000000;0.000000
236.100000;0.000000;0.000000
236.400000;0.000000;0.000000
236.700000;0.000000;0.000000
237.000000;0.000000;0.000000
237.300000;0.000000;0.000000
237.600000;0.000000;0.000000
237.900000;0.000000;0.000000
238.200000;0.000000;0.000000
238.500000;0.000000;0.000000
238.800000;0.000000;0.000000
239.100000;0.000000;0.000000
239.400000;0.000000;0.000000
239.700000;0.000000;0.000000
240.000000;0.000000;0.000000
240.300000;0.000000;0.000000
240.600000;0.000000;0.000000
240.900000;0.000000;0.000000
241.200000;0.000000;0.000000
241.500000;0.000000;0.000000
241.800000;0.000000;0.000000
242.100000;0.000000;0.000000
242.400000;0.000000;0.000000
242.700000;0.000000;0.000000
243.000000;0.000000;0.000000
243.300000;0.000000;0.000000
243.600000;0.000000;0.000000
243.900000;0.000000;0.000000
244.200000;0.000000;0.000000
244.500000;0.000000;0.000000
244.800000;0.000000;0.000000
245.100000;0.000000;0.000000
245.400000;0.000000;0.000000
245.700000;0.000000;0.000000
246.000000;0.000000;0.000000
246.300000;0.000000;0.000000
246.600000;0.000000;0.000000
246.900000;0.000000;0.000000
247.200000;0.000000;0.000000
247.500000;0.000000;0.000000
247.800000;0.000000;0.000000
248.100000;0.000000;0.000000
248.400000;0.000000;0.000000
248.700000;0.000000;0.000000
249.000000;0.000000;0.000000
249.300000;0.000000;0.000000
249.600000;0.000000;0.000000
249.900000;0.000000;0.000000
250.200000;0.000000;0.000000
250.500000;0.000000;0.000000
250.800000;0.000000;0.000000
251.100000;0.000000;0.000000
251.400000;0.000000;0.000000
251.700000;0.000000;0.000000
252.000000;0.000000;0.000000
252.300000;0.000000;0.000000
252.600000;0.000000;0.000000
252.900000;0.000000;0.000000
253.200000;0.000000;0.000000
253.500000;0.000000;0.000000
253.800000;0.000000;0.000000
254.100000;0.000000;0.000000
254.400000;0.000000;0.000000
254.700000;0.000000;0.000000
255.000000;0.000000;0.000000
255.300000;0.000000;0.000000
255.600000;0.000000;0.000000
255.900000;0.000000;0.000000
256.200000;0.000000;0.000000
256.500000;0.000000;0.000000
256.800000;0.000000;0.000000
257.100000;0.000000;0.000000
257.400000;0.000000;0.000000
257.700000;0.000000;0.000000
258.000000;0.000000;0.000000
258.300000;0.000000;0.000000
258.600000;0.000000;0.000000
258.900000;0.000000;0.000000
259.200000;0.000000;0.000000
259.500000;0.000000;0.000000
259.800000;0.000000;0.000000
260.100000;0.000000;0.000000
260.400000;0.000000;0.000000
260.700000;0.000000;0.000000
261.000000;0.000000;0.000000
261.300000;0.000000;0.000000
261.600000;0.000000;0.000000
261.900000;0.000000;0.000000
262.200000;0.000000;0.000000
262.500000;0.000000;0.000000
262.800000;0.000000;0.000000
263.100000;0.000000;0.000000
263.400000;0.000000;0.000000
263.700000;0.000000;0.000000
264.000000;0.000000;0.000000
264.300000;0.000000;0.000000
264.600000;0.000000;0.000000
264.900000;0.000000;0.000000
265.200000;0.000000;0.000000
265.500000;0.000000;0.000000
265.800000;0.000000;0.000000
266.100000;0.000000;0.000000
266.400000;0.000000;0.000000
266.700000;0.000000;0.000000
267.000000;0.000000;0.000000
267.300000;0.000000;0.000000
267.600000;0.000000;0.000000
267.900000;0.000000;0.000000
268.200000;0.000000;0.000000
268.500000;0.000000;0.000000
268.800000;0.000000;0.000000
269.100000;0.000000;0.000000
269.400000;0.000000;0.000000
269.700000;0.000000;0.000000
270.000000;0.000000;0.000000
270.300000;0.000000;0.000000
270.600000;0.000000;0.000000
270.900000;0.000000;0.000000
271.200000;0.000000;0.000000
271.500000;0.000000;0.000000
271.800000;0.000000;0.000000
272.100000;0.000000;0.000000
272.400000;0.000000;0.000000
272.700000;0.000000;0.000000
273.000000;0.000000;0.000000
273.300000;0.000000;0.000000
273.600000;0.000000;0.000000
273.900000;0.000000;0.000000
274.200000;0.000000;0.000000
274.500000;0.000000;0.000000
274.800000;0.000000;0.000000
275.100000;0.000000;0.000000
275.400000;0.000000;0.000000
275.700000;0.000000;0.000000
276.000000;0.000000;0.000000
276.300000;0.000000;0.000000
276.600000;0.000000;0.000000
276.900000;0.000000;0.000000
277.200000;0.000000;0.000000
277.500000;0.000000;0.000000
277.800000;0.000000;0.000000
278.100000;0.000000;0.000000
278.400000;0.000000;0.000000
278.700000;0.000000;0.000000
